58745,Quayside Dr,K De K Ct,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.916414082378,49.1989773383136
58747,4 St,Agnes St,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.907013454224,49.2058554081202
58748,2 St,Queens Av,EB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.906946863729,49.2106947226624
58986,Mcbride Blvd,8th Ave,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.911722884398,49.2220888336634
59008,Quayside Dr,Laguna Crt*,WB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.920661509321,49.1992513715587
59127,8th Ave,22 St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.952541012335,49.200689993297
53624,6th Ave,8th St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.923565050603,49.2114992016895
53593,6th Ave,Glenbrook Dr,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.905795805672,49.2208941586619
58461,Mcbride Bl,6 Av,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.908711747719,49.2199207466209
53103,Columbia St,Blackie St*,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.911910996928,49.2011180046311
53108,Columbia St,Mcneely St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.912485804891,49.2008040197523
52337,Quayside Dr,K De K Crt,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.91469227759,49.1995096719942
59848,Carnarvon St,Quayside Dr,NB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.914994065653,49.200725178128
59881,6th St,Agnes St,EB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.910108515053,49.2049685563163
60833,Queensborough Landing,Howes St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.949105790842,49.1913479537005
60837,8th St,Carnarvon St,EB,MB,ACTIVE,YES,NEW WESTMINSTER,-122.912106362751,49.2015291308548
60838,8th St,Columbia St,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.912022398377,49.2018042332245
60839,Alexander St,Columbia St,EB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.911347309979,49.2016188815735
60848,Alexander St,Carnarvon St*,EB,MB,ACTIVE,YES,NEW WESTMINSTER,-122.911492983993,49.201735113648
60877,Carnarvon St,10th St,SB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.915222239283,49.2007651320587
60878,8th St,Columbia St*,EB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.911866911125,49.201346226811
61067,Starlight Casino Driveway,Gifford St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.954506325944,49.1861784641869
61419,Renaissance Sq,Quayside Dr,NB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.924573536808,49.1999878654647
